id,name,linkedin_url,website,geography,industry,company_headcount,employees_on_linkedin,companyId
202,LevelUp,https://www.linkedin.com/sales/accounts/insights?companyId=2317688,http://www.thelevelup.com,Greater Boston Area,Food,201-500,236 employees on LinkedIn,2317688
206,Sound United,https://www.linkedin.com/sales/accounts/insights?companyId=4996184,http://www.soundunited.com,Greater San Diego Area,Consumer Electronics,201-500,251 employees on LinkedIn,4996184
208,PureCircle,https://www.linkedin.com/sales/accounts/insights?companyId=253563,http://www.purecircle.com,United States,Food,1001-5000,287 employees on LinkedIn,253563
209,Carlo's Bakery,https://www.linkedin.com/sales/accounts/insights?companyId=1654601,http://www.carlosbakery.com,Greater New York City Area,Food,501-1000,210 employees on LinkedIn,1654601
210,Yogurtland,https://www.linkedin.com/sales/accounts/insights?companyId=639389,http://www.yogurt-land.com,"Orange County, California Area",Food,201-500,519 employees on LinkedIn,639389
211,Optoma Technology,https://www.linkedin.com/sales/accounts/insights?companyId=56407,http://www.optoma.com,San Francisco Bay Area,Consumer Electronics,201-500,211 employees on LinkedIn,56407
212,Foodbuy USA,https://www.linkedin.com/sales/accounts/insights?companyId=38990,http://www.foodbuy.com,"Charlotte, North Carolina Area",Food,201-500,333 employees on LinkedIn,38990
213,CULINAIRE,https://www.linkedin.com/sales/accounts/insights?companyId=716531,http://www.culinaireintl.com,Dallas/Fort Worth Area,Food,501-1000,243 employees on LinkedIn,716531
216,LiDestri Food,https://www.linkedin.com/sales/accounts/insights?companyId=154077,http://www.lidestrifoodanddrink.com,"Rochester, New York Area",Food,1001-5000,409 employees on LinkedIn,154077
217,S,https://www.linkedin.com/sales/accounts/insights?companyId=121866,http://www.sdcoffeetea.com,"Charlotte, North Carolina Area",Food,501-1000,493 employees on LinkedIn,121866
218,"Cheney Brothers, Inc.",https://www.linkedin.com/sales/accounts/insights?companyId=141215,http://www.cheneybrothers.com,"West Palm Beach, Florida Area",Food,1001-5000,819 employees on LinkedIn,141215
220,"Baldor Specialty Foods, Inc.",https://www.linkedin.com/sales/accounts/insights?companyId=573095,http://www.baldorfood.com,Greater New York City Area,Food,1001-5000,254 employees on LinkedIn,573095
221,Manhattan Beer Distributors,https://www.linkedin.com/sales/accounts/insights?companyId=1417447,http://www.manhattanbeer.com,Greater New York City Area,Food,1001-5000,488 employees on LinkedIn,1417447
222,"Diamond Foods, Inc.",https://www.linkedin.com/sales/accounts/insights?companyId=864037,http://www.diamondfoods.com,San Francisco Bay Area,Food,1001-5000,309 employees on LinkedIn,864037
223,Monin Inc.,https://www.linkedin.com/sales/accounts/insights?companyId=132206,http://www.monin.com,United States,Food,201-500,337 employees on LinkedIn,132206
227,MidwayUSA,https://www.linkedin.com/sales/accounts/insights?companyId=611312,http://www.midwayusa.com,"Columbia, Missouri Area",Sporting Goods,201-500,221 employees on LinkedIn,611312
228,CulinArt Managed Dining Services,https://www.linkedin.com/sales/accounts/insights?companyId=1137054,http://www.culinartinc.com,Greater New York City Area,Food,1001-5000,263 employees on LinkedIn,1137054
229,The ICEE Company,https://www.linkedin.com/sales/accounts/insights?companyId=56982,http://www.icee.com,United States,Food,1001-5000,357 employees on LinkedIn,56982
233,MC Sports,https://www.linkedin.com/sales/accounts/insights?companyId=1200338,http://www.mcsports.com,"Greater Grand Rapids, Michigan Area",Sporting Goods,1001-5000,395 employees on LinkedIn,1200338
234,Karl Strauss Brewing Company,https://www.linkedin.com/sales/accounts/insights?companyId=1111145,http://www.karlstrauss.com,Greater San Diego Area,Food,501-1000,294 employees on LinkedIn,1111145
237,"Canteen, NA",https://www.linkedin.com/sales/accounts/insights?companyId=2767555,http://Canteen.com,"Charlotte, North Carolina Area",Food,5001-10000,640 employees on LinkedIn,2767555
239,Performance Bicycle,https://www.linkedin.com/sales/accounts/insights?companyId=304956,http://www.performancebike.com,"Raleigh-Durham, North Carolina Area",Sporting Goods,1001-5000,452 employees on LinkedIn,304956
240,The Briad Restaurant Group,https://www.linkedin.com/sales/accounts/insights?companyId=1031701,http://www.briad.com,Greater New York City Area,Food,1001-5000,225 employees on LinkedIn,1031701
242,G3 Enterprises,https://www.linkedin.com/sales/accounts/insights?companyId=34778,http://www.g3enterprises.com/,"Modesto, California Area",Food,501-1000,347 employees on LinkedIn,34778
244,Talking Rain Beverage Company®,https://www.linkedin.com/sales/accounts/insights?companyId=128634,http://www.talkingrain.com/,Greater Seattle Area,Food,201-500,311 employees on LinkedIn,128634
245,Cambro Manufacturing,https://www.linkedin.com/sales/accounts/insights?companyId=80823,http://www.cambro.com,"Orange County, California Area",Food,1001-5000,301 employees on LinkedIn,80823
246,J,https://www.linkedin.com/sales/accounts/insights?companyId=69292,http://www.jjsnack.com,Greater Philadelphia Area,Food,1001-5000,421 employees on LinkedIn,69292
247,"Ovations Food Services, LP",https://www.linkedin.com/sales/accounts/insights?companyId=751522,http://www.ovationsfoodservices.com,"Tampa/St. Petersburg, Florida Area",Food,5001-10000,532 employees on LinkedIn,751522
248,Innophos,https://www.linkedin.com/sales/accounts/insights?companyId=75384,http://www.innophos.com,Greater New York City Area,Food,1001-5000,552 employees on LinkedIn,75384
249,Heinz Foods SA,https://www.linkedin.com/sales/accounts/insights?companyId=935697,http://www.heinz.co.za,United States,Food,501-1000,222 employees on LinkedIn,935697
251,Red Bull Distribution Company,https://www.linkedin.com/sales/accounts/insights?companyId=10611993,http://redbulldistributioncompany.com,United States,Food,1001-5000,445 employees on LinkedIn,10611993
255,"Fareway Stores, Inc.",https://www.linkedin.com/sales/accounts/insights?companyId=3044572,http://www.fareway.com,"Des Moines, Iowa Area",Food,10001,876 employees on LinkedIn,3044572
256,Gigi's Cupcakes Franchise,https://www.linkedin.com/sales/accounts/insights?companyId=698792,http://www.gigiscupcakesusa.com,United States,Food,201-500,251 employees on LinkedIn,698792
257,McMenamins Pubs,https://www.linkedin.com/sales/accounts/insights?companyId=56150,https://www.mcmenamins.com/,"Portland, Oregon Area",Food,1001-5000,580 employees on LinkedIn,56150
259,"Alto-Shaam, Inc.",https://www.linkedin.com/sales/accounts/insights?companyId=531785,http://www.alto-shaam.com,Greater Milwaukee Area,Food,201-500,255 employees on LinkedIn,531785
260,SnapAV,https://www.linkedin.com/sales/accounts/insights?companyId=771164,http://www.snapav.com,"Charlotte, North Carolina Area",Consumer Electronics,201-500,239 employees on LinkedIn,771164
262,Independent Purchasing Cooperative,https://www.linkedin.com/sales/accounts/insights?companyId=102787,http://www.ipcoop.com,Miami/Fort Lauderdale Area,Food,201-500,218 employees on LinkedIn,102787
263,Welbilt Inc.,https://www.linkedin.com/sales/accounts/insights?companyId=16177886,http://Welbilt.com,"Tampa/St. Petersburg, Florida Area",Food,1001-5000,517 employees on LinkedIn,16177886
264,Otis Spunkmeyer,https://www.linkedin.com/sales/accounts/insights?companyId=21606,http://www.spunkmeyer.com,San Francisco Bay Area,Food,1001-5000,301 employees on LinkedIn,21606
265,Sportsman's Guide,https://www.linkedin.com/sales/accounts/insights?companyId=57382,http://www.sportsmansguide.com,Greater Minneapolis-St. Paul Area,Sporting Goods,501-1000,219 employees on LinkedIn,57382
266,Labatt Food Service,https://www.linkedin.com/sales/accounts/insights?companyId=1107795,http://www.labattfood.com,"San Antonio, Texas Area",Food,1001-5000,440 employees on LinkedIn,1107795
267,Palermo's Pizza,https://www.linkedin.com/sales/accounts/insights?companyId=319203,http://www.palermospizza.com,Greater Milwaukee Area,Food,501-1000,237 employees on LinkedIn,319203
269,"LALA U.S., Inc",https://www.linkedin.com/sales/accounts/insights?companyId=649080,http://www.lala-us.com,Dallas/Fort Worth Area,Food,201-500,471 employees on LinkedIn,649080
270,Balchem Corporation,https://www.linkedin.com/sales/accounts/insights?companyId=250671,http://www.balchem.com,Greater New York City Area,Food,1001-5000,262 employees on LinkedIn,250671
273,Merchants Foodservice,https://www.linkedin.com/sales/accounts/insights?companyId=315834,http://merchantsfoodservice.com,"Hattiesburg, Mississippi Area",Food,501-1000,332 employees on LinkedIn,315834
275,uBreakiFix,https://www.linkedin.com/sales/accounts/insights?companyId=2518658,http://www.ubreakifix.com,"Orlando, Florida Area",Consumer Electronics,1001-5000,693 employees on LinkedIn,2518658
277,A'viands,https://www.linkedin.com/sales/accounts/insights?companyId=490832,http://www.aviands.com,Greater Minneapolis-St. Paul Area,Food,1001-5000,554 employees on LinkedIn,490832
278,The Boelter Companies,https://www.linkedin.com/sales/accounts/insights?companyId=594012,http://www.boelter.com,Greater Milwaukee Area,Food,501-1000,311 employees on LinkedIn,594012
279,Ecolab Food Safety Specialties,https://www.linkedin.com/sales/accounts/insights?companyId=1001546,http://www.foodsafety.net,United States,Food,501-1000,258 employees on LinkedIn,1001546
282,Establecimiento Las Marias,https://www.linkedin.com/sales/accounts/insights?companyId=100559,http://www.lasmarias.com.ar,United States,Food,1001-5000,300 employees on LinkedIn,100559
285,Duke Manufacturing Co.,https://www.linkedin.com/sales/accounts/insights?companyId=67880,http://www.dukemfg.com,Greater St. Louis Area,Food,501-1000,269 employees on LinkedIn,67880
286,Nekter Juice Bar,https://www.linkedin.com/sales/accounts/insights?companyId=2949270,http://www.nekterjuicebar.com,"Orange County, California Area",Food,501-1000,274 employees on LinkedIn,2949270
287,"Prairie Farms Dairy, Inc.",https://www.linkedin.com/sales/accounts/insights?companyId=398220,http://www.prairiefarms.com,Greater St. Louis Area,Food,5001-10000,489 employees on LinkedIn,398220
288,Zingerman's,https://www.linkedin.com/sales/accounts/insights?companyId=109784,http://www.zingermanscommunity.com,Greater Detroit Area,Food,501-1000,245 employees on LinkedIn,109784
290,Firestone Walker Brewing Company,https://www.linkedin.com/sales/accounts/insights?companyId=1138421,http://www.firestonebeer.com,"San Luis Obispo, California Area",Food,501-1000,214 employees on LinkedIn,1138421
291,Lipari Foods,https://www.linkedin.com/sales/accounts/insights?companyId=154203,http://www.liparifoods.com,Greater Detroit Area,Food,1001-5000,426 employees on LinkedIn,154203
293,Heidelberg Distributing,https://www.linkedin.com/sales/accounts/insights?companyId=68472,http://www.heidelbergdistributing.com,"Dayton, Ohio Area",Food,1001-5000,501 employees on LinkedIn,68472
299,Tootsie Roll Industries,https://www.linkedin.com/sales/accounts/insights?companyId=71716,http://www.tootsie.com,Greater Chicago Area,Food,1001-5000,238 employees on LinkedIn,71716
300,Gold Medal Products Company,https://www.linkedin.com/sales/accounts/insights?companyId=315942,http://www.gmpopcorn.com,"Cincinnati, Ohio Area",Food,201-500,209 employees on LinkedIn,315942
301,Stew Leonard's Farm Fresh Food,https://www.linkedin.com/sales/accounts/insights?companyId=47807,http://www.stewleonards.com,Greater New York City Area,Food,1001-5000,510 employees on LinkedIn,47807
304,Massimo Zanetti Beverage USA,https://www.linkedin.com/sales/accounts/insights?companyId=36410,http://www.mzb-usa.com,"Norfolk, Virginia Area",Food,201-500,243 employees on LinkedIn,36410
311,NuCO2,https://www.linkedin.com/sales/accounts/insights?companyId=64935,http://www.nuco2.com,United States,Food,501-1000,427 employees on LinkedIn,64935
312,Lyons Magnus,https://www.linkedin.com/sales/accounts/insights?companyId=357171,http://www.LyonsMagnus.com,"Fresno, California Area",Food,501-1000,296 employees on LinkedIn,357171
315,"The CORE Group, Inc.",https://www.linkedin.com/sales/accounts/insights?companyId=7581861,http://www.coregroupsales.com,Greater Los Angeles Area,Food,501-1000,412 employees on LinkedIn,7581861
322,Foxlink,https://www.linkedin.com/sales/accounts/insights?companyId=46785,http://www.foxlink.com,United States,Consumer Electronics,5001-10000,843 employees on LinkedIn,46785
324,Jets Pizza,https://www.linkedin.com/sales/accounts/insights?companyId=4012835,http://www.jetspizza.com,,Food,201-500,878 employees on LinkedIn,4012835
328,Unified Brands,https://www.linkedin.com/sales/accounts/insights?companyId=66286,http://www.unifiedbrands.net,"Jackson, Mississippi Area",Food,501-1000,252 employees on LinkedIn,66286
329,"Power Packaging, A DHL Company",https://www.linkedin.com/sales/accounts/insights?companyId=570623,http://powerpackaging.com/,Greater Chicago Area,Food,10001,212 employees on LinkedIn,570623
330,Maison Kayser USA,https://www.linkedin.com/sales/accounts/insights?companyId=3584157,http://www.maisonkayserusa.com,Greater New York City Area,Food,501-1000,202 employees on LinkedIn,3584157
333,Jasco Products,https://www.linkedin.com/sales/accounts/insights?companyId=68899,http://www.byjasco.com,"Oklahoma City, Oklahoma Area",Consumer Electronics,201-500,241 employees on LinkedIn,68899
335,US Beef Corp,https://www.linkedin.com/sales/accounts/insights?companyId=948932,http://www.usbeefcorp.com,"Tulsa, Oklahoma Area",Food,5001-10000,202 employees on LinkedIn,948932
340,Sherwood Food Distributors,https://www.linkedin.com/sales/accounts/insights?companyId=567165,http://www.sherwoodfoods.com,Greater Detroit Area,Food,1001-5000,326 employees on LinkedIn,567165
342,Batory Foods Inc,https://www.linkedin.com/sales/accounts/insights?companyId=1127006,http://www.batoryfoods.com,Greater Chicago Area,Food,201-500,253 employees on LinkedIn,1127006
343,Flik Hospitality Group,https://www.linkedin.com/sales/accounts/insights?companyId=8406689,http://www.flik-usa.com/,,Food,10001,551 employees on LinkedIn,8406689
344,Creative Technology Ltd,https://www.linkedin.com/sales/accounts/insights?companyId=5092,http://www.creative.com,United States,Consumer Electronics,1001-5000,427 employees on LinkedIn,5092
345,Gander Outdoors,https://www.linkedin.com/sales/accounts/insights?companyId=22341498,http://www.ganderoutdoors.com,Greater Minneapolis-St. Paul Area,Sporting Goods,5001-10000,342 employees on LinkedIn,22341498
351,Polar Beverages,https://www.linkedin.com/sales/accounts/insights?companyId=701316,http://www.polarbev.com,Greater Boston Area,Food,1001-5000,304 employees on LinkedIn,701316
352,Follett LLC,https://www.linkedin.com/sales/accounts/insights?companyId=464312,http://www.follettice.com,"Allentown, Pennsylvania Area",Food,201-500,222 employees on LinkedIn,464312
356,"Monterey Mushrooms, Inc.",https://www.linkedin.com/sales/accounts/insights?companyId=64277,http://www.montereymushrooms.com,San Francisco Bay Area,Food,1001-5000,307 employees on LinkedIn,64277
369,Lassonde Pappas,https://www.linkedin.com/sales/accounts/insights?companyId=80900,http://www.lassondepappas.com/,Greater Philadelphia Area,Food,501-1000,234 employees on LinkedIn,80900
371,Hale and Hearty Soups,https://www.linkedin.com/sales/accounts/insights?companyId=2149850,http://www.haleandhearty.com,Greater New York City Area,Food,501-1000,209 employees on LinkedIn,2149850
372,Coca-Cola Bottling Company of Northern New England (CCNNE),https://www.linkedin.com/sales/accounts/insights?companyId=703563,http://www.CCNNE.com,Greater Boston Area,Food,1001-5000,437 employees on LinkedIn,703563
373,"The Bama Companies, Inc",https://www.linkedin.com/sales/accounts/insights?companyId=816688,http://www.Bama.com,"Tulsa, Oklahoma Area",Food,1001-5000,261 employees on LinkedIn,816688
375,Fedway Associates,https://www.linkedin.com/sales/accounts/insights?companyId=142457,http://www.fedway.com,United States,Food,501-1000,354 employees on LinkedIn,142457
378,The Greene Turtle Sports Bar,https://www.linkedin.com/sales/accounts/insights?companyId=871186,http://www.thegreeneturtle.com,United States,Food,1001-5000,419 employees on LinkedIn,871186
381,Parkhurst Dining,https://www.linkedin.com/sales/accounts/insights?companyId=1352749,http://www.parkhurstdining.com/,Greater Pittsburgh Area,Food,5001-10000,480 employees on LinkedIn,1352749
383,"Saladworks, LLC",https://www.linkedin.com/sales/accounts/insights?companyId=405925,http://www.saladworks.com,Greater Philadelphia Area,Food,1001-5000,262 employees on LinkedIn,405925
384,MISSION BBQ,https://www.linkedin.com/sales/accounts/insights?companyId=10148940,http://mission-bbq.com/,"Baltimore, Maryland Area",Food,1001-5000,423 employees on LinkedIn,10148940
394,Funai Corporation,https://www.linkedin.com/sales/accounts/insights?companyId=101729,http://www.funai.us,Greater New York City Area,Consumer Electronics,10001,401 employees on LinkedIn,101729
399,Quirch Foods,https://www.linkedin.com/sales/accounts/insights?companyId=850621,http://www.quirchfoods.com,Miami/Fort Lauderdale Area,Food,501-1000,224 employees on LinkedIn,850621
400,Coors Distributing Company,https://www.linkedin.com/sales/accounts/insights?companyId=51389,http://www.cdccoors.com,Greater Denver Area,Food,201-500,255 employees on LinkedIn,51389
402,Vivenda do Camarão,https://www.linkedin.com/sales/accounts/insights?companyId=1702564,http://www.vivendadocamarao.com.br,United States,Food,1001-5000,308 employees on LinkedIn,1702564
404,Stratas Foods,https://www.linkedin.com/sales/accounts/insights?companyId=288921,http://www.stratasfoods.com,United States,Food,501-1000,248 employees on LinkedIn,288921
409,Performance Foodservice,https://www.linkedin.com/sales/accounts/insights?companyId=10266947,http://performancefoodservice.com/,"Richmond, Virginia Area",Food,5001-10000,422 employees on LinkedIn,10266947
418,Christy Sports,https://www.linkedin.com/sales/accounts/insights?companyId=638833,http://www.christysports.com,Greater Denver Area,Sporting Goods,501-1000,209 employees on LinkedIn,638833
419,"Taylors International Services, Inc.",https://www.linkedin.com/sales/accounts/insights?companyId=1598826,http://www.taylors-international.com/,"Lafayette, Louisiana Area",Food,1001-5000,248 employees on LinkedIn,1598826
424,Gourmet Foods International,https://www.linkedin.com/sales/accounts/insights?companyId=5113453,http://www.gfifoods.com,Greater Atlanta Area,Food,501-1000,220 employees on LinkedIn,5113453
427,Nor-Cal Beverage Co.,https://www.linkedin.com/sales/accounts/insights?companyId=154419,http://www.ncbev.com,United States,Food,501-1000,210 employees on LinkedIn,154419
430,IEH Laboratories and Consulting Group,https://www.linkedin.com/sales/accounts/insights?companyId=1439896,http://www.iehinc.com,Greater Seattle Area,Food,1001-5000,294 employees on LinkedIn,1439896
431,Wolfgang Puck,https://www.linkedin.com/sales/accounts/insights?companyId=4722948,http://www.wolfgangpuck.com,Greater Los Angeles Area,Food,501-1000,333 employees on LinkedIn,4722948
433,Refresco North America,https://www.linkedin.com/sales/accounts/insights?companyId=28153323,https://www.refresco.com/,"Tampa/St. Petersburg, Florida Area",Food,5001-10000,233 employees on LinkedIn,28153323
453,Buffalo Rock Company,https://www.linkedin.com/sales/accounts/insights?companyId=6569061,http://www.buffalorock.com/,"Birmingham, Alabama Area",Food,5001-10000,455 employees on LinkedIn,6569061
456,"Alpha Baking Co., Inc.",https://www.linkedin.com/sales/accounts/insights?companyId=139638,http://www.alphabaking.com,United States,Food,1001-5000,267 employees on LinkedIn,139638
459,E.A. Sween - Deli Express,https://www.linkedin.com/sales/accounts/insights?companyId=1188611,http://www.easween.com,Greater Minneapolis-St. Paul Area,Food,1001-5000,220 employees on LinkedIn,1188611
461,Flik Lifestyles,https://www.linkedin.com/sales/accounts/insights?companyId=10119440,http://WWW.FLIKLIFESTYLES.COM,,Food,1001-5000,244 employees on LinkedIn,10119440
472,"Amlogic, Inc.",https://www.linkedin.com/sales/accounts/insights?companyId=925523,http://www.amlogic.com,San Francisco Bay Area,Consumer Electronics,201-500,233 employees on LinkedIn,925523
484,Great Lakes Coca-Cola Bottling,https://www.linkedin.com/sales/accounts/insights?companyId=18267507,http://www.greatlakescocacola.com/,Greater Chicago Area,Food,1001-5000,534 employees on LinkedIn,18267507
491,Cosentino's Food Stores,https://www.linkedin.com/sales/accounts/insights?companyId=1159361,http://www.cosentinos.com,"Kansas City, Missouri Area",Food,1001-5000,227 employees on LinkedIn,1159361
494,Pepsi MidAmerica,https://www.linkedin.com/sales/accounts/insights?companyId=4096358,http://pepsimidamerica.com,"Evansville, Indiana Area",Food,1001-5000,273 employees on LinkedIn,4096358
578,Condor Electronics,https://www.linkedin.com/sales/accounts/insights?companyId=4027404,http://www.condor-electronics.com,,Consumer Electronics,1001-5000,230 employees on LinkedIn,4027404
586,Coca-Cola Southwest Beverages,https://www.linkedin.com/sales/accounts/insights?companyId=27249912,http://www.cocacolaswb.com,United States,Food,5001-10000,207 employees on LinkedIn,27249912
606,Winking Lizard Tavern,https://www.linkedin.com/sales/accounts/insights?companyId=4012984,http://www.winkinglizard.com,,Food,201-500,211 employees on LinkedIn,4012984
762,Nest,https://www.linkedin.com/sales/accounts/insights?companyId=2374003,http://www.nest.com,San Francisco Bay Area,Consumer Electronics,501-1000,"1,343 employees on LinkedIn",2374003
763,Belkin International,https://www.linkedin.com/sales/accounts/insights?companyId=162683,http://www.belkin.com,Greater Los Angeles Area,Consumer Electronics,1001-5000,"1,366 employees on LinkedIn",162683
764,The Boston Beer Company,https://www.linkedin.com/sales/accounts/insights?companyId=12033,https://bostonbeer.taleo.net/careersection/2/jobsearch.ftl,US,Food,1001-5000,"1,057 employees on LinkedIn",12033
765,Dunkin'​ Brands,https://www.linkedin.com/sales/accounts/insights?companyId=163520,http://www.dunkinbrands.com,Greater Boston Area,Food,1001-5000,"3,511 employees on LinkedIn",163520
766,Brooks Running,https://www.linkedin.com/sales/accounts/insights?companyId=26710,http://www.brooksrunning.com,Greater Seattle Area,Sporting Goods,501-1000,684 employees on LinkedIn,26710
767,Magnolia Audio Video,https://www.linkedin.com/sales/accounts/insights?companyId=23073,http://www.magnoliaav.com,United States,Consumer Electronics,201-500,943 employees on LinkedIn,23073
768,Acushnet Company,https://www.linkedin.com/sales/accounts/insights?companyId=15213,http://employment.acushnetgolf.com,United States,Sporting Goods,1001-5000,"1,290 employees on LinkedIn",15213
769,Razer Inc.,https://www.linkedin.com/sales/accounts/insights?companyId=56737,https://www.razer.com,San Francisco Bay Area,Consumer Electronics,1001-5000,825 employees on LinkedIn,56737
770,Vivint Smart Home,https://www.linkedin.com/sales/accounts/insights?companyId=1766026,http://www.vivint.com,"Provo, Utah Area",Consumer Electronics,10001,"5,445 employees on LinkedIn",1766026
771,"GLOCK, Inc.",https://www.linkedin.com/sales/accounts/insights?companyId=733623,http://www.glock.com,Greater Atlanta Area,Sporting Goods,201-500,259 employees on LinkedIn,733623
772,ASICS America Corporation,https://www.linkedin.com/sales/accounts/insights?companyId=270059,http://www.asics.com,"Orange County, California Area",Sporting Goods,1001-5000,940 employees on LinkedIn,270059
773,Blue Apron,https://www.linkedin.com/sales/accounts/insights?companyId=2866858,http://www.blueapron.com,Greater New York City Area,Food,1001-5000,"1,461 employees on LinkedIn",2866858
774,PING,https://www.linkedin.com/sales/accounts/insights?companyId=13787,http://www.ping.com,"Phoenix, Arizona Area",Sporting Goods,501-1000,632 employees on LinkedIn,13787
775,Caribou Coffee,https://www.linkedin.com/sales/accounts/insights?companyId=17435,http://www.cariboucoffee.com,Greater Minneapolis-St. Paul Area,Food,1001-5000,"2,365 employees on LinkedIn",17435
776,Mizuno USA,https://www.linkedin.com/sales/accounts/insights?companyId=266020,http://www.mizunousa.com,Greater Atlanta Area,Sporting Goods,201-500,352 employees on LinkedIn,266020
777,Driscoll's,https://www.linkedin.com/sales/accounts/insights?companyId=51556,http://www.driscolls.com,San Francisco Bay Area,Food,1001-5000,"1,420 employees on LinkedIn",51556
778,Bauer Hockey,https://www.linkedin.com/sales/accounts/insights?companyId=661383,http://www.bauer.com,Greater Boston Area,Sporting Goods,201-500,414 employees on LinkedIn,661383
779,Lagunitas Brewing Company,https://www.linkedin.com/sales/accounts/insights?companyId=1629106,http://www.LAGUNITAS.com,San Francisco Bay Area,Food,501-1000,444 employees on LinkedIn,1629106
780,K2 Sports,https://www.linkedin.com/sales/accounts/insights?companyId=12718,http://www.k2sports.com,Greater Seattle Area,Sporting Goods,201-500,297 employees on LinkedIn,12718
781,The Coffee Bean,https://www.linkedin.com/sales/accounts/insights?companyId=17965,http://www.CoffeeBean.com,Greater Los Angeles Area,Food,10001,"1,366 employees on LinkedIn",17965
782,Morrison Healthcare,https://www.linkedin.com/sales/accounts/insights?companyId=616206,http://www.morrisonhealthcare.com,Greater Atlanta Area,Food,10001,"2,544 employees on LinkedIn",616206
783,Mariano's,https://www.linkedin.com/sales/accounts/insights?companyId=3136029,http://www.marianos.com,Greater Chicago Area,Food,10001,"1,863 employees on LinkedIn",3136029
784,InVue,https://www.linkedin.com/sales/accounts/insights?companyId=50928,https://www.invue.com,"Charlotte, North Carolina Area",Consumer Electronics,201-500,252 employees on LinkedIn,50928
785,Formlabs,https://www.linkedin.com/sales/accounts/insights?companyId=2706887,http://formlabs.com,United States,Consumer Electronics,201-500,431 employees on LinkedIn,2706887
786,Bell’s Brewery,https://www.linkedin.com/sales/accounts/insights?companyId=1067977,http://www.bellsbeer.com,"Kalamazoo, Michigan Area",Food,501-1000,214 employees on LinkedIn,1067977
787,Farmer Brothers,https://www.linkedin.com/sales/accounts/insights?companyId=352970,http://www.farmerbros.com,Dallas/Fort Worth Area,Food,1001-5000,"1,435 employees on LinkedIn",352970
788,Earth Fare,https://www.linkedin.com/sales/accounts/insights?companyId=316185,http://www.earthfare.com/jobs,"Asheville, North Carolina Area",Food,1001-5000,823 employees on LinkedIn,316185
793,BSN SPORTS,https://www.linkedin.com/sales/accounts/insights?companyId=47874,https://www.bsnsports.com,Dallas/Fort Worth Area,Sporting Goods,1001-5000,"1,336 employees on LinkedIn",47874
794,POM Wonderful,https://www.linkedin.com/sales/accounts/insights?companyId=10912,http://www.pomwonderful.com,Greater Los Angeles Area,Food,201-500,223 employees on LinkedIn,10912
795,inMusic Inc.,https://www.linkedin.com/sales/accounts/insights?companyId=94034,http://www.inmusicbrands.com,"Providence, Rhode Island Area",Consumer Electronics,501-1000,272 employees on LinkedIn,94034
796,Pabst Brewing Company,https://www.linkedin.com/sales/accounts/insights?companyId=23604,http://pabstbrewingco.com/,Greater Los Angeles Area,Food,201-500,385 employees on LinkedIn,23604
797,AVI Foodsystems,https://www.linkedin.com/sales/accounts/insights?companyId=497515,http://www.AVIFoodsystems.com,"Youngstown, Ohio Area",Food,5001-10000,"1,585 employees on LinkedIn",497515
798,Revolution Foods,https://www.linkedin.com/sales/accounts/insights?companyId=433598,http://www.revolutionfoods.com,United States,Food,1001-5000,339 employees on LinkedIn,433598
799,Casio USA,https://www.linkedin.com/sales/accounts/insights?companyId=10467,http://www.casiousa.com/,Greater New York City Area,Consumer Electronics,201-500,468 employees on LinkedIn,10467
800,Restaurant Technologies,https://www.linkedin.com/sales/accounts/insights?companyId=85288,https://www.rti-inc.com,Greater Minneapolis-St. Paul Area,Food,501-1000,538 employees on LinkedIn,85288
801,InFocus,https://www.linkedin.com/sales/accounts/insights?companyId=5360,http://www.infocus.com,"Portland, Oregon Area",Consumer Electronics,201-500,532 employees on LinkedIn,5360
802,PNY Technologies,https://www.linkedin.com/sales/accounts/insights?companyId=22550,http://www.pny.com,Greater New York City Area,Consumer Electronics,501-1000,347 employees on LinkedIn,22550
806,Barcel USA,https://www.linkedin.com/sales/accounts/insights?companyId=1190133,http://www.barcel-usa.com,Dallas/Fort Worth Area,Food,201-500,308 employees on LinkedIn,1190133
807,Home Chef,https://www.linkedin.com/sales/accounts/insights?companyId=3579761,https://www.homechef.com/,Greater Chicago Area,Food,501-1000,514 employees on LinkedIn,3579761
